UNIFAC_parameters

-type
  classic
  
-list_of_main_groups
  6   35  160.8      0.0  0.0  386.6      0.0  0.0
  6   38  319.0      0.0  0.0  -287.1     0.0  0.0
  6   40  -197.5     0.0  0.0  284.4      0.0  0.0
  6   41  -363.8     0.0  0.0  180.2      0.0  0.0
  6   43  -452.2     0.0  0.0  832.2      0.0  0.0
  6   45  835.6      0.0  0.0  -509.3     0.0  0.0
  6   46  139.6      0.0  0.0  -205.7     0.0  0.0
  6   48  407.9      0.0  0.0  -384.3     0.0  0.0
  6   51  -255.63    0.0  0.0  627.39     0.0  0.0
  7   0   275.8      0.0  0.0  1333.0     0.0  0.0
  7   1   217.5      0.0  0.0  526.1      0.0  0.0
  7   2   25.34      0.0  0.0  1329.0     0.0  0.0
  7   3   244.2      0.0  0.0  884.9      0.0  0.0
  7   4   -451.6     0.0  0.0  -259.7     0.0  0.0
  7   5   -265.2     0.0  0.0  -101.7     0.0  0.0
  7   6   -601.8     0.0  0.0  324.5      0.0  0.0
  7   7   0.0        0.0  0.0  0.0        0.0  0.0
  7   8   -356.1     0.0  0.0  -133.1     0.0  0.0
  7   9   -271.1     0.0  0.0  -155.6     0.0  0.0
  7   10  -449.4     0.0  0.0  -36.72     0.0  0.0
  7   11  -32.52     0.0  0.0  -234.25    0.0  0.0
  7   12  -162.8742  0.0  0.0  -178.5461  0.0  0.0
  7   13  -832.97    0.0  0.0  -870.8     0.0  0.0
  7   16  119.9      0.0  0.0  -253.1     0.0  0.0
  7   17  -305.5     0.0  0.0  -341.6     0.0  0.0
  7   19  408.9      0.0  0.0  -11.0      0.0  0.0
  7   21  517.27     0.0  0.0  1633.5     0.0  0.0
  7   23  1827.0     0.0  0.0  10000.0    0.0  0.0
  7   24  6915.0     0.0  0.0  622.3      0.0  0.0
  7   26  -413.48    0.0  0.0  815.12     0.0  0.0
  7   27  8483.5     0.0  0.0  1421.3     0.0  0.0
  7   30  -687.1     0.0  0.0  838.4      0.0  0.0
  7   40  -494.2     0.0  0.0  -167.3     0.0  0.0
  7   43  -659.0     0.0  0.0  -234.7     0.0  0.0
  7   49  1005.0     0.0  0.0  810.5      0.0  0.0
  8   0   26.76      0.0  0.0  476.4      0.0  0.0
  8   1   42.92      0.0  0.0  182.6      0.0  0.0
  8   2   140.1      0.0  0.0  25.77      0.0  0.0
  8   3   365.8      0.0  0.0  -52.1      0.0  0.0
  8   4   164.5      0.0  0.0  84.0       0.0  0.0
  8   5   108.65     0.0  0.0  23.39      0.0  0.0
  8   6   472.5      0.0  0.0  -195.4     0.0  0.0
  8   7   -133.1     0.0  0.0  -356.1     0.0  0.0
  8   8   0.0        0.0  0.0  0.0        0.0  0.0
  8   9   -37.36     0.0  0.0  128.0      0.0  0.0
  8   10  -213.7     0.0  0.0  372.2      0.0  0.0
  8   11  -190.4     0.0  0.0  385.4      0.0  0.0
  8   12  -103.6     0.0  0.0  191.1      0.0  0.0
  8   14  -174.2     0.0  0.0  394.6      0.0  0.0
  8   15  -169.0     0.0  0.0  225.3      0.0  0.0
  8   16  6201.0     0.0  0.0  -450.3     0.0  0.0
  8   17  7.341      0.0  0.0  29.1       0.0  0.0
  8   18  481.7      0.0  0.0  -287.5     0.0  0.0
  8   19  669.4      0.0  0.0  -297.8     0.0  0.0
  8   20  -191.69    0.0  0.0  286.28     0.0  0.0
  8   21  -130.3     0.0  0.0  82.86      0.0  0.0
  8   22  -354.55    0.0  0.0  552.1      0.0  0.0
  8   23  -39.2      0.0  0.0  372.0      0.0  0.0
  8   24  -119.8     0.0  0.0  518.4      0.0  0.0
  8   25  137.5      0.0  0.0  -142.61    0.0  0.0
  8   26  548.5      0.0  0.0  -101.5     0.0  0.0
  8   27  216.138    0.0  0.0  303.657    0.0  0.0
  8   28  -46.28     0.0  0.0  160.6      0.0  0.0
  8   29  -163.7     0.0  0.0  317.5      0.0  0.0
  8   30  71.46      0.0  0.0  135.4      0.0  0.0
  8   31  53.59      0.0  0.0  138.0      0.0  0.0
  8   32  245.2      0.0  0.0  -142.6     0.0  0.0
  8   33  -246.6     0.0  0.0  443.615    0.0  0.0
  8   34  -44.58     0.0  0.0  110.4      0.0  0.0
  8   35  -63.5      0.0  0.0  114.55     0.0  0.0
  8   36  -34.57     0.0  0.0  -40.9      0.0  0.0
  8   38  -61.7      0.0  0.0  97.04      0.0  0.0
  8   40  -18.8      0.0  0.0  123.4      0.0  0.0
  8   41  -588.9     0.0  0.0  992.4      0.0  0.0
  8   46  37.54      0.0  0.0  156.4      0.0  0.0
  8   49  -162.6     0.0  0.0  278.8      0.0  0.0
  9   0   505.7      0.0  0.0  677.0      0.0  0.0
  9   1   56.3       0.0  0.0  448.75     0.0  0.0
  9   2   23.39      0.0  0.0  347.3      0.0  0.0
  9   3   106.0      0.0  0.0  586.8      0.0  0.0
  9   4   529.0      0.0  0.0  -203.6     0.0  0.0
  9   5   -340.18    0.0  0.0  306.42     0.0  0.0
  9   6   480.8      0.0  0.0  -116.0     0.0  0.0
  9   7   -155.6     0.0  0.0  -271.1     0.0  0.0
  9   8   128.0      0.0  0.0  -37.36     0.0  0.0
  9   9   0.0        0.0  0.0  0.0        0.0  0.0
  9   10  -110.3     0.0  0.0  185.1      0.0  0.0
  9   11  766.0      0.0  0.0  -236.5     0.0  0.0
  9   12  304.1      0.0  0.0  -7.838     0.0  0.0
  9   18  -106.4     0.0  0.0  224.66     0.0  0.0
  9   19  497.5      0.0  0.0  -165.5     0.0  0.0
  9   20  751.9      0.0  0.0  -47.51     0.0  0.0
  9   21  67.52      0.0  0.0  190.6      0.0  0.0
  9   22  -483.7     0.0  0.0  242.8      0.0  0.0
  9   31  117.0      0.0  0.0  245.9      0.0  0.0
  9   33  2.21       0.0  0.0  -55.87     0.0  0.0
  9   35  -339.2     0.0  0.0  354.0      0.0  0.0
  9   36  172.4      0.0  0.0  183.8      0.0  0.0
  9   38  -268.8     0.0  0.0  13.89      0.0  0.0
  9   40  -275.5     0.0  0.0  577.5      0.0  0.0
  10  0   114.8      0.0  0.0  232.1      0.0  0.0
  10  1   132.1      0.0  0.0  37.85      0.0  0.0
  10  2   85.84      0.0  0.0  5.994      0.0  0.0
  10  3   -170.0     0.0  0.0  5688.0     0.0  0.0
  10  4   245.4      0.0  0.0  101.1      0.0  0.0
  10  5   249.63     0.0  0.0  -10.72     0.0  0.0
  10  6   200.8      0.0  0.0  72.87      0.0  0.0
  10  7   -36.72     0.0  0.0  -449.4     0.0  0.0
  10  8   372.2      0.0  0.0  -213.7     0.0  0.0
  10  9   185.1      0.0  0.0  -110.3     0.0  0.0
  10  10  0.0        0.0  0.0  0.0        0.0  0.0
  10  11  -241.8     0.0  0.0  1167.0     0.0  0.0
  10  12  -235.7     0.0  0.0  461.3      0.0  0.0
  10  14  -73.5      0.0  0.0  136.0      0.0  0.0
  10  15  -196.7     0.0  0.0  2888.6001  0.0  0.0
  10  16  475.5      0.0  0.0  -294.8     0.0  0.0
  10  17  -0.13      0.0  0.0  8.87       0.0  0.0
  10  18  494.6      0.0  0.0  -266.6     0.0  0.0
  10  19  660.2      0.0  0.0  -256.3     0.0  0.0
  10  20  -34.74     0.0  0.0  35.38      0.0  0.0
  10  21  108.85     0.0  0.0  -132.95    0.0  0.0
  10  22  -209.66    0.0  0.0  176.45     0.0  0.0
  10  23  54.57      0.0  0.0  129.49     0.0  0.0
  10  24  442.4      0.0  0.0  -171.1     0.0  0.0
  10  25  -81.13     0.0  0.0  129.3      0.0  0.0
  10  27  183.046    0.0  0.0  243.775    0.0  0.0
  10  29  202.25     0.0  0.0  -146.31    0.0  0.0
  10  30  -101.7     0.0  0.0  152.0      0.0  0.0
  10  31  148.3      0.0  0.0  21.92      0.0  0.0
  10  32  18.88      0.0  0.0  24.37      0.0  0.0
  10  33  71.48      0.0  0.0  -111.45    0.0  0.0
  10  34  52.08      0.0  0.0  41.57      0.0  0.0
  10  35  -28.61     0.0  0.0  175.53     0.0  0.0
  10  36  -275.2     0.0  0.0  611.3      0.0  0.0
  10  38  85.33      0.0  0.0  -82.12     0.0  0.0
  10  40  560.2      0.0  0.0  -234.9     0.0  0.0
  10  46  151.8      0.0  0.0  -3.444     0.0  0.0
  11  0   329.3      0.0  0.0  507.0      0.0  0.0
  11  1   110.4      0.0  0.0  333.5      0.0  0.0
  11  2   18.12      0.0  0.0  287.1      0.0  0.0
  11  3   428.0      0.0  0.0  197.8      0.0  0.0
  11  4   139.4      0.0  0.0  267.8      0.0  0.0
  11  5   227.8      0.0  0.0  179.7      0.0  0.0
  11  6   124.63     0.0  0.0  233.87     0.0  0.0
  11  7   -234.25    0.0  0.0  -32.52     0.0  0.0
  11  8   385.4      0.0  0.0  -190.4     0.0  0.0
  11  9   -236.5     0.0  0.0  766.0      0.0  0.0
  11  10  1167.0     0.0  0.0  -241.8     0.0  0.0
  11  11  0.0        0.0  0.0  0.0        0.0  0.0
  11  12  -234.0     0.0  0.0  457.3      0.0  0.0
  11  17  -233.4     0.0  0.0  554.4      0.0  0.0
  11  18  -47.25     0.0  0.0  99.37      0.0  0.0
  11  19  -268.1     0.0  0.0  193.9      0.0  0.0
  11  21  31.0       0.0  0.0  80.99      0.0  0.0
  11  22  -126.2     0.0  0.0  235.6      0.0  0.0
  11  23  179.7      0.0  0.0  351.9      0.0  0.0
  11  24  24.28      0.0  0.0  383.3      0.0  0.0
  11  28  103.9      0.0  0.0  201.5      0.0  0.0
  11  32  298.13     0.0  0.0  -92.26     0.0  0.0
  11  36  -11.4      0.0  0.0  134.5      0.0  0.0
  11  38  308.9      0.0  0.0  -116.7     0.0  0.0
  11  40  -122.3     0.0  0.0  145.4      0.0  0.0
  12  0   83.36      0.0  0.0  251.5      0.0  0.0
  12  1   26.51      0.0  0.0  214.5      0.0  0.0
  12  2   52.13      0.0  0.0  32.14      0.0  0.0
  12  3   65.69      0.0  0.0  213.1      0.0  0.0
  12  4   237.7      0.0  0.0  28.06      0.0  0.0
  12  5   238.4      0.0  0.0  -128.6     0.0  0.0
  12  6   -314.7     0.0  0.0  540.5      0.0  0.0
  12  7   -178.5461  0.0  0.0  -162.8742  0.0  0.0
  12  8   191.1      0.0  0.0  -103.6     0.0  0.0
  12  9   -7.838     0.0  0.0  304.1      0.0  0.0
  12  10  461.3      0.0  0.0  -235.7     0.0  0.0
  12  11  457.3      0.0  0.0  -234.0     0.0  0.0
  12  12  0.0        0.0  0.0  0.0        0.0  0.0
  12  13  -78.36     0.0  0.0  222.1      0.0  0.0
  12  14  251.5      0.0  0.0  -56.08     0.0  0.0
  12  15  5422.2998  0.0  0.0  -194.1     0.0  0.0
  12  16  -46.39     0.0  0.0  285.36     0.0  0.0
  12  17  213.2      0.0  0.0  -156.1     0.0  0.0
  12  18  -18.51     0.0  0.0  38.81      0.0  0.0
  12  19  664.6      0.0  0.0  -338.5     0.0  0.0
  12  20  301.14     0.0  0.0  225.39     0.0  0.0
  12  21  137.77     0.0  0.0  -197.71    0.0  0.0
  12  22  -154.3     0.0  0.0  -20.93     0.0  0.0
  12  23  47.67      0.0  0.0  113.9      0.0  0.0
  12  24  134.8      0.0  0.0  -25.15     0.0  0.0
  12  25  95.18      0.0  0.0  -94.49     0.0  0.0
  12  26  155.11     0.0  0.0  220.66     0.0  0.0
  12  27  140.896    0.0  0.0  112.382    0.0  0.0
  12  28  -8.538     0.0  0.0  63.71      0.0  0.0
  12  29  170.1      0.0  0.0  -87.31     0.0  0.0
  12  30  -20.11     0.0  0.0  9.207      0.0  0.0
  12  31  -149.5     0.0  0.0  476.6      0.0  0.0
  12  32  -202.3     0.0  0.0  736.4      0.0  0.0
  12  33  -156.57    0.0  0.0  173.77     0.0  0.0
  12  34  128.8      0.0  0.0  -93.51     0.0  0.0
  12  36  240.2      0.0  0.0  -217.9     0.0  0.0
  12  37  -273.95    0.0  0.0  167.3      0.0  0.0
  12  38  254.8      0.0  0.0  -158.2     0.0  0.0
  12  39  -172.51    0.0  0.0  278.15     0.0  0.0
  12  40  417.0      0.0  0.0  -247.8     0.0  0.0
  12  41  1338.0     0.0  0.0  448.5      0.0  0.0
  13  0   -30.48     0.0  0.0  391.5      0.0  0.0
  13  1   1.163      0.0  0.0  240.9      0.0  0.0
  13  2   -44.85     0.0  0.0  161.7      0.0  0.0
  13  3   296.4      0.0  0.0  19.02      0.0  0.0
  13  4   -242.8     0.0  0.0  8.642      0.0  0.0
  13  5   -481.65    0.0  0.0  359.3      0.0  0.0
  13  6   -330.4     0.0  0.0  48.89      0.0  0.0
  13  7   -870.8     0.0  0.0  -832.97    0.0  0.0
  13  12  222.1      0.0  0.0  -78.36     0.0  0.0
  13  13  0.0        0.0  0.0  0.0        0.0  0.0
  13  14  -107.2     0.0  0.0  127.4      0.0  0.0
  13  15  -41.11     0.0  0.0  38.89      0.0  0.0
  13  16  -200.7     0.0  0.0  -15.07     0.0  0.0
  13  18  358.9      0.0  0.0  -157.3     0.0  0.0
  13  20  -82.92     0.0  0.0  131.2      0.0  0.0
  13  23  -99.81     0.0  0.0  261.1      0.0  0.0
  13  24  30.05      0.0  0.0  108.5      0.0  0.0
  13  28  -70.14     0.0  0.0  106.7      0.0  0.0
  13  34  874.19     0.0  0.0  -366.51    0.0  0.0
  13  38  -164.0     0.0  0.0  49.7       0.0  0.0
  13  41  -664.4     0.0  0.0  961.8      0.0  0.0
  13  42  275.9      0.0  0.0  -125.2     0.0  0.0
  14  0   65.33      0.0  0.0  255.7      0.0  0.0
  14  1   -28.7      0.0  0.0  163.9      0.0  0.0
  14  2   -22.31     0.0  0.0  122.8      0.0  0.0
  14  3   223.0      0.0  0.0  -49.29     0.0  0.0
  14  4   -150.0     0.0  0.0  42.7       0.0  0.0
  14  5   -370.3     0.0  0.0  -20.98     0.0  0.0
  14  6   -448.2     0.0  0.0  168.0      0.0  0.0
  14  8   394.6      0.0  0.0  -174.2     0.0  0.0
  14  10  136.0      0.0  0.0  -73.5      0.0  0.0
  14  12  -56.08     0.0  0.0  251.5      0.0  0.0
  14  13  127.4      0.0  0.0  -107.2     0.0  0.0
  14  14  0.0        0.0  0.0  0.0        0.0  0.0
  14  15  -189.2     0.0  0.0  865.9      0.0  0.0
  14  16  138.54     0.0  0.0  64.3       0.0  0.0
  14  17  431.49     0.0  0.0  -207.66    0.0  0.0
  14  18  147.1      0.0  0.0  -108.5     0.0  0.0
  14  23  71.23      0.0  0.0  91.13      0.0  0.0
  14  24  -18.93     0.0  0.0  102.2      0.0  0.0
  14  30  939.07     0.0  0.0  -213.74    0.0  0.0
  14  37  570.9      0.0  0.0  -198.8     0.0  0.0
  14  38  -255.22    0.0  0.0  10.03      0.0  0.0
  14  40  -38.77     0.0  0.0  284.5      0.0  0.0
  14  41  448.1      0.0  0.0  1464.2     0.0  0.0
  14  42  -1327.0    0.0  0.0  1603.8     0.0  0.0
  15  0   -83.98     0.0  0.0  206.6      0.0  0.0
  15  1   -25.38     0.0  0.0  61.11      0.0  0.0
  15  2   -223.9     0.0  0.0  90.49      0.0  0.0
  15  3   109.9      0.0  0.0  23.5       0.0  0.0
  15  4   28.6       0.0  0.0  -323.0     0.0  0.0
  15  5   -406.8     0.0  0.0  53.9       0.0  0.0
  15  6   -598.8     0.0  0.0  304.0      0.0  0.0
  15  8   225.3      0.0  0.0  -169.0     0.0  0.0
  15  10  2888.6001  0.0  0.0  -196.7     0.0  0.0
  15  12  -194.1     0.0  0.0  5422.2998  0.0  0.0
  15  13  38.89      0.0  0.0  -41.11     0.0  0.0
  15  14  865.9      0.0  0.0  -189.2     0.0  0.0
  15  15  0.0        0.0  0.0  0.0        0.0  0.0
  15  16  287.43     0.0  0.0  -24.46     0.0  0.0
  15  18  1255.1     0.0  0.0  -446.86    0.0  0.0
  15  20  -182.91    0.0  0.0  151.38     0.0  0.0
  15  21  -73.85     0.0  0.0  -141.4     0.0  0.0
  15  22  -352.9     0.0  0.0  -293.7     0.0  0.0
  15  23  -262.0     0.0  0.0  316.9      0.0  0.0
  15  24  -181.9     0.0  0.0  2951.0     0.0  0.0
  15  34  243.1      0.0  0.0  -257.2     0.0  0.0
  15  37  -196.312   0.0  0.0  116.478    0.0  0.0
  15  38  22.05      0.0  0.0  -185.2     0.0  0.0
  16  0   1139.0     0.0  0.0  920.7      0.0  0.0
  16  1   2000.0     0.0  0.0  749.3      0.0  0.0
  16  2   247.5      0.0  0.0  648.2      0.0  0.0
  16  3   762.8      0.0  0.0  664.2      0.0  0.0
  16  4   -17.4      0.0  0.0  -52.39     0.0  0.0
  16  5   -118.1     0.0  0.0  489.7      0.0  0.0
  16  6   -341.6     0.0  0.0  243.2      0.0  0.0
  16  7   -253.1     0.0  0.0  119.9      0.0  0.0
  16  8   -450.3     0.0  0.0  6201.0     0.0  0.0
  16  10  -294.8     0.0  0.0  475.5      0.0  0.0
  16  12  285.36     0.0  0.0  -46.39     0.0  0.0
  16  13  -15.07     0.0  0.0  -200.7     0.0  0.0
  16  14  64.3       0.0  0.0  138.54     0.0  0.0
  16  15  -24.46     0.0  0.0  287.43     0.0  0.0
  16  16  0.0        0.0  0.0  0.0        0.0  0.0
  16  17  89.7       0.0  0.0  117.4      0.0  0.0
  16  18  -281.6     0.0  0.0  777.4      0.0  0.0
  16  19  -396.0     0.0  0.0  493.8      0.0  0.0
  16  20  287.0      0.0  0.0  429.7      0.0  0.0
  16  21  -111.0     0.0  0.0  140.8      0.0  0.0
  16  23  882.0      0.0  0.0  898.2      0.0  0.0
  16  24  617.5      0.0  0.0  334.9      0.0  0.0
  16  26  -139.3     0.0  0.0  134.9      0.0  0.0
  16  30  0.1004     0.0  0.0  192.3      0.0  0.0
  16  38  -334.4     0.0  0.0  343.7      0.0  0.0
  16  40  -89.42     0.0  0.0  -22.1      0.0  0.0
  17  0   -101.56    0.0  0.0  287.77     0.0  0.0
  17  1   -47.63     0.0  0.0  280.5      0.0  0.0
  17  2   31.87      0.0  0.0  -4.449     0.0  0.0
  17  3   49.8       0.0  0.0  52.8       0.0  0.0
  17  4   -132.3     0.0  0.0  170.029    0.0  0.0
  17  5   -378.24    0.0  0.0  580.48     0.0  0.0
  17  6   -332.9     0.0  0.0  459.0      0.0  0.0
  17  7   -341.6     0.0  0.0  -305.5     0.0  0.0
  17  8   29.1       0.0  0.0  7.341      0.0  0.0
  17  10  8.87       0.0  0.0  -0.13      0.0  0.0
  17  11  554.4      0.0  0.0  -233.4     0.0  0.0
  17  12  -156.1     0.0  0.0  213.2      0.0  0.0
  17  14  -207.66    0.0  0.0  431.49     0.0  0.0
  17  16  117.4      0.0  0.0  89.7       0.0  0.0
  17  17  0.0        0.0  0.0  0.0        0.0  0.0
  17  18  -169.67    0.0  0.0  134.28     0.0  0.0
  17  19  -153.7     0.0  0.0  -313.5     0.0  0.0
  17  21  -351.6     0.0  0.0  587.3      0.0  0.0
  17  22  -114.73    0.0  0.0  18.98      0.0  0.0
  17  23  -205.3     0.0  0.0  368.5      0.0  0.0
  17  24  -2.17      0.0  0.0  20.18      0.0  0.0
  17  26  2845.0     0.0  0.0  2475.0     0.0  0.0
  17  32  -60.78     0.0  0.0  -42.71     0.0  0.0
  17  36  160.7      0.0  0.0  281.6      0.0  0.0
  17  37  -158.8     0.0  0.0  159.8      0.0  0.0
  17  49  -136.6     0.0  0.0  221.4      0.0  0.0
  18  0   24.82      0.0  0.0  597.0      0.0  0.0
  18  1   -40.62     0.0  0.0  336.9      0.0  0.0
  18  2   -22.97     0.0  0.0  212.5      0.0  0.0
  18  3   -138.4     0.0  0.0  6096.0     0.0  0.0
  18  4   185.4      0.0  0.0  6.712      0.0  0.0
  18  5   162.6      0.0  0.0  53.28      0.0  0.0
  18  6   242.8      0.0  0.0  112.6      0.0  0.0
  18  8   -287.5     0.0  0.0  481.7      0.0  0.0
  18  9   224.66     0.0  0.0  -106.4     0.0  0.0
  18  10  -266.6     0.0  0.0  494.6      0.0  0.0
  18  11  99.37      0.0  0.0  -47.25     0.0  0.0
  18  12  38.81      0.0  0.0  -18.51     0.0  0.0
  18  13  -157.3     0.0  0.0  358.9      0.0  0.0
  18  14  -108.5     0.0  0.0  147.1      0.0  0.0
  18  15  -446.86    0.0  0.0  1255.1     0.0  0.0
  18  16  777.4      0.0  0.0  -281.6     0.0  0.0
  18  17  134.28     0.0  0.0  -169.67    0.0  0.0
  18  18  0.0        0.0  0.0  0.0        0.0  0.0
  18  19  205.27     0.0  0.0  92.07      0.0  0.0
  18  20  4.933      0.0  0.0  54.32      0.0  0.0
  18  21  -152.7     0.0  0.0  258.6      0.0  0.0
  18  22  -15.62     0.0  0.0  74.04      0.0  0.0
  18  23  -54.86     0.0  0.0  491.95     0.0  0.0
  18  24  -4.624     0.0  0.0  363.5      0.0  0.0
  18  25  -0.515     0.0  0.0  0.283      0.0  0.0
  18  27  230.852    0.0  0.0  335.743    0.0  0.0
  18  28  0.4604     0.0  0.0  161.0      0.0  0.0
  18  30  177.5      0.0  0.0  169.6      0.0  0.0
  18  32  -62.17     0.0  0.0  136.9      0.0  0.0
  18  33  -203.02    0.0  0.0  329.12     0.0  0.0
  18  35  81.57      0.0  0.0  -42.31     0.0  0.0
  18  36  -55.77     0.0  0.0  335.2      0.0  0.0
  18  38  -151.5     0.0  0.0  150.6      0.0  0.0
  18  40  120.3      0.0  0.0  -61.6      0.0  0.0
  18  46  16.23      0.0  0.0  119.2      0.0  0.0
  19  0   315.3      0.0  0.0  663.5      0.0  0.0
  19  1   1264.0     0.0  0.0  318.9      0.0  0.0
  19  2   62.32      0.0  0.0  537.4      0.0  0.0
  19  3   89.86      0.0  0.0  872.3      0.0  0.0
  19  4   -151.0     0.0  0.0  199.0      0.0  0.0
  19  5   339.8      0.0  0.0  -202.0     0.0  0.0
  19  6   -66.17     0.0  0.0  -14.09     0.0  0.0
  19  7   -11.0      0.0  0.0  408.9      0.0  0.0
  19  8   -297.8     0.0  0.0  669.4      0.0  0.0
  19  9   -165.5     0.0  0.0  497.5      0.0  0.0
  19  10  -256.3     0.0  0.0  660.2      0.0  0.0
  19  11  193.9      0.0  0.0  -268.1     0.0  0.0
  19  12  -338.5     0.0  0.0  664.6      0.0  0.0
  19  16  493.8      0.0  0.0  -396.0     0.0  0.0
  19  17  -313.5     0.0  0.0  -153.7     0.0  0.0
  19  18  92.07      0.0  0.0  205.27     0.0  0.0
  19  19  0.0        0.0  0.0  0.0        0.0  0.0
  19  20  13.41      0.0  0.0  519.1      0.0  0.0
  19  21  -44.7      0.0  0.0  543.3      0.0  0.0
  19  22  39.63      0.0  0.0  504.2      0.0  0.0
  19  23  183.4      0.0  0.0  631.0      0.0  0.0
  19  24  -79.08     0.0  0.0  993.4      0.0  0.0
  19  29  -208.9     0.0  0.0  570.6      0.0  0.0
  19  31  228.4      0.0  0.0  616.6      0.0  0.0
  19  32  -95.0      0.0  0.0  5256.0     0.0  0.0
  19  34  -463.6     0.0  0.0  -180.2     0.0  0.0
  19  36  -11.16     0.0  0.0  898.2      0.0  0.0
  19  38  -228.0     0.0  0.0  -97.77     0.0  0.0
  19  40  -337.0     0.0  0.0  1179.0     0.0  0.0
  19  45  -322.3     0.0  0.0  -70.25     0.0  0.0
  20  0   91.46      0.0  0.0  35.93      0.0  0.0
  20  1   40.25      0.0  0.0  -36.87     0.0  0.0
  20  2   4.68       0.0  0.0  -18.81     0.0  0.0
  20  3   122.91     0.0  0.0  -114.14    0.0  0.0
  20  4   562.2      0.0  0.0  75.62      0.0  0.0
  20  5   529.0      0.0  0.0  -38.32     0.0  0.0
  20  6   698.24     0.0  0.0  325.44     0.0  0.0
  20  8   286.28     0.0  0.0  -191.69    0.0  0.0
  20  9   -47.51     0.0  0.0  751.9      0.0  0.0
  20  10  35.38      0.0  0.0  -34.74     0.0  0.0
  20  12  225.39     0.0  0.0  301.14     0.0  0.0
  20  13  131.2      0.0  0.0  -82.92     0.0  0.0
  20  15  151.38     0.0  0.0  -182.91    0.0  0.0
  20  16  429.7      0.0  0.0  287.0      0.0  0.0
  20  18  54.32      0.0  0.0  4.933      0.0  0.0
  20  19  519.1      0.0  0.0  13.41      0.0  0.0
  20  20  0.0        0.0  0.0  0.0        0.0  0.0
  20  21  108.31     0.0  0.0  -84.53     0.0  0.0
  20  22  249.15     0.0  0.0  -157.1     0.0  0.0
  20  23  62.42      0.0  0.0  11.8       0.0  0.0
  20  24  153.0      0.0  0.0  -129.7     0.0  0.0
  20  25  32.73      0.0  0.0  113.0      0.0  0.0
  20  26  86.2       0.0  0.0  1971.0     0.0  0.0
  20  27  450.088    0.0  0.0  -73.092    0.0  0.0
  20  28  59.02      0.0  0.0  -27.94     0.0  0.0
  20  29  65.56      0.0  0.0  -39.46     0.0  0.0
  20  31  2.22       0.0  0.0  179.25     0.0  0.0
  20  32  344.4      0.0  0.0  -262.3     0.0  0.0
  20  36  -168.2     0.0  0.0  383.2      0.0  0.0
  20  38  6.57       0.0  0.0  -55.21     0.0  0.0
  20  40  63.67      0.0  0.0  182.2      0.0  0.0
  21  0   34.01      0.0  0.0  53.76      0.0  0.0
  21  1   -23.5      0.0  0.0  58.55      0.0  0.0
  21  2   121.3      0.0  0.0  -144.4     0.0  0.0
  21  3   140.78     0.0  0.0  -111.0     0.0  0.0
  21  4   527.6      0.0  0.0  65.28      0.0  0.0
  21  5   669.9      0.0  0.0  -102.54    0.0  0.0
  21  6   708.69     0.0  0.0  370.4      0.0  0.0
  21  7   1633.5     0.0  0.0  517.27     0.0  0.0
  21  8   82.86      0.0  0.0  -130.3     0.0  0.0
  21  9   190.6      0.0  0.0  67.52      0.0  0.0
  21  10  -132.95    0.0  0.0  108.85     0.0  0.0
  21  11  80.99      0.0  0.0  31.0       0.0  0.0
  21  12  -197.71    0.0  0.0  137.77     0.0  0.0
  21  15  -141.4     0.0  0.0  -73.85     0.0  0.0
  21  16  140.8      0.0  0.0  -111.0     0.0  0.0
  21  17  587.3      0.0  0.0  -351.6     0.0  0.0
  21  18  258.6      0.0  0.0  -152.7     0.0  0.0
  21  19  543.3      0.0  0.0  -44.7      0.0  0.0
  21  20  -84.53     0.0  0.0  108.31     0.0  0.0
  21  21  0.0        0.0  0.0  0.0        0.0  0.0
  21  22  0.0        0.0  0.0  0.0        0.0  0.0
  21  23  56.33      0.0  0.0  17.97      0.0  0.0
  21  24  223.1      0.0  0.0  -8.309     0.0  0.0
  21  25  108.9      0.0  0.0  -9.639     0.0  0.0
  21  29  149.56     0.0  0.0  -116.21    0.0  0.0
  21  31  177.6      0.0  0.0  -40.82     0.0  0.0
  21  32  315.9      0.0  0.0  -174.5     0.0  0.0
  21  34  215.0      0.0  0.0  -215.0     0.0  0.0
  21  36  -91.8      0.0  0.0  301.9      0.0  0.0
  21  38  -160.28    0.0  0.0  397.24     0.0  0.0
  21  40  -96.87     0.0  0.0  305.4      0.0  0.0
  21  46  361.1      0.0  0.0  -194.7     0.0  0.0
  22  0   36.7       0.0  0.0  24.9       0.0  0.0
  22  1   51.06      0.0  0.0  -13.99     0.0  0.0
  22  2   288.5      0.0  0.0  -231.9     0.0  0.0
  22  3   69.9       0.0  0.0  -80.25     0.0  0.0
  22  4   742.1      0.0  0.0  -98.12     0.0  0.0
  22  5   649.1      0.0  0.0  -139.35    0.0  0.0
  22  6   826.76     0.0  0.0  353.68     0.0  0.0
  22  8   552.1      0.0  0.0  -354.55    0.0  0.0
  22  9   242.8      0.0  0.0  -483.7     0.0  0.0
  22  10  176.45     0.0  0.0  -209.66    0.0  0.0
  22  11  235.6      0.0  0.0  -126.2     0.0  0.0
  22  12  -20.93     0.0  0.0  -154.3     0.0  0.0
  22  15  -293.7     0.0  0.0  -352.9     0.0  0.0
  22  17  18.98      0.0  0.0  -114.73    0.0  0.0
  22  18  74.04      0.0  0.0  -15.62     0.0  0.0
