UNIFAC_parameters

-type
  classic
  
-list_of_main_groups
  33  2   -85.73    0.0  0.0  305.18    0.0  0.0
  33  3   -114.18   0.0  0.0  572.86    0.0  0.0
  33  33  0.0       0.0  0.0  0.0       0.0  0.0
  34  0   292.92    0.0  0.0  592.59    0.0  0.0
  34  1   454.52    0.0  0.0  433.12    0.0  0.0
  34  2   -160.54   0.0  0.0  692.22    0.0  0.0
  34  3   58.14     0.0  0.0  419.04    0.0  0.0
  34  4   -88.75    0.0  0.0  266.44    0.0  0.0
  34  5   -69.97    0.0  0.0  417.42    0.0  0.0
  34  8   -208.34   0.0  0.0  215.97    0.0  0.0
  34  18  452.16    0.0  0.0  31.72     0.0  0.0
  34  19  -253.06   0.0  0.0  116.34    0.0  0.0
  34  20  292.01    0.0  0.0  97.97     0.0  0.0
  34  22  -775.83   0.0  0.0  -337.83   0.0  0.0
  34  27  191.06    0.0  0.0  -657.16   0.0  0.0
  34  28  415.09    0.0  0.0  -130.92   0.0  0.0
  34  34  0.0       0.0  0.0  0.0       0.0  0.0
  35  0   -369.75   0.0  0.0  644.31    0.0  0.0
  35  35  0.0       0.0  0.0  0.0       0.0  0.0
  36  0   51.16     0.0  0.0  262.7     0.0  0.0
  36  1   91.97     0.0  0.0  1.9       0.0  0.0
  36  2   -213.18   0.0  0.0  883.2     0.0  0.0
  36  3   -170.61   0.0  0.0  513.58    0.0  0.0
  36  36  0.0       0.0  0.0  0.0       0.0  0.0
  37  0   202.69    0.0  0.0  169.06    0.0  0.0
  37  1   52.81     0.0  0.0  293.18    0.0  0.0
  37  2   -4.26     0.0  0.0  429.9     0.0  0.0
  37  3   -89.97    0.0  0.0  511.02    0.0  0.0
  37  37  0.0       0.0  0.0  0.0       0.0  0.0
  38  0   245.7     0.0  0.0  1.06      0.0  0.0
  38  1   -14.12    0.0  0.0  293.66    0.0  0.0
  38  2   93.9      0.0  0.0  0.03      0.0  0.0
  38  3   -144.81   0.0  0.0  485.8     0.0  0.0
  38  4   52.38     0.0  0.0  0.02      0.0  0.0
  38  8   -161.4    0.0  0.0  461.93    0.0  0.0
  38  9   12.39     0.0  0.0  226.23    0.0  0.0
  38  10  43.56     0.0  0.0  0.02      0.0  0.0
  38  38  0.0       0.0  0.0  0.0       0.0  0.0
  39  0   289.15    0.0  0.0  7.05      0.0  0.0
  39  1   172.04    0.0  0.0  5.43      0.0  0.0
  39  2   -148.35   0.0  0.0  746.19    0.0  0.0
  39  3   -55.69    0.0  0.0  510.74    0.0  0.0
  39  39  0.0       0.0  0.0  0.0       0.0  0.0
